attendance_id,student_id,student_name,section_id,course_id,date,status,notes,recorded_date
ATT003697,STU000825,Mary Young,SEC000233,BIO111,2025-08-21,Present,,2025-04-02 00:00:00
ATT003698,STU000658,Barbara Lee,SEC000160,HIST307,2025-12-08,Absent,,2025-10-17 00:00:00
ATT003699,STU000368,Jason Davis,SEC000093,EDUC375,2024-05-27,Present,,2024-10-30 00:00:00
ATT003700,STU000090,Jennifer Ramirez,SEC000200,MUS358,2025-08-29,Present,Sick,2024-04-02 00:00:00
ATT003701,STU000837,Joseph Williams,SEC000228,ART482,2025-05-25,Present,Family emergency,2025-03-17 00:00:00
ATT003702,STU000280,John Torres,SEC000214,MUS103,2025-09-24,Excused,,2024-04-15 00:00:00
ATT003703,STU000011,Karen Perez,SEC000338,CS482,2024-03-19,Excused,,2024-03-28 00:00:00
ATT003704,STU000711,Timothy Lee,SEC000029,PHYS266,2025-12-19,Late,,2025-02-27 00:00:00
ATT003705,STU000235,John Wilson,SEC000153,ENG247,2025-06-27,Late,Family emergency,2025-07-22 00:00:00
ATT003706,STU000545,Elizabeth Robinson,SEC000378,EDUC111,2024-04-22,Absent,Sick,2024-02-08 00:00:00
ATT003707,STU000537,Susan Johnson,SEC000121,HIST104,2025-05-08,Late,Sick,2025-07-07 00:00:00
ATT003708,STU000765,David White,SEC000344,MUS142,2024-03-14,Present,,2025-03-17 00:00:00
ATT003709,STU000503,Susan Miller,SEC000185,CS384,2024-10-26,Present,,2024-01-22 00:00:00
ATT003710,STU000254,Thomas Thomas,SEC000378,EDUC111,2024-03-02,Present,,2024-12-03 00:00:00
ATT003711,STU000188,Jacob Jones,SEC000279,PSYC569,2024-04-19,Present,Family emergency,2024-05-25 00:00:00
ATT003712,STU000501,Brian Davis,SEC000144,CHEM422,2024-11-19,Present,,2024-10-20 00:00:00
ATT003713,STU000751,Steven Miller,SEC000097,EDUC384,2024-05-01,Late,Family emergency,2024-08-21 00:00:00
ATT003714,STU000955,Patricia Davis,SEC000229,BIO561,2025-09-26,Present,,2025-01-27 00:00:00
ATT003715,STU000418,David Garcia,SEC000042,BUS444,2024-01-22,Late,,2024-12-29 00:00:00
ATT003716,STU000125,Steven Wilson,SEC000247,ECON545,2024-09-21,Present,Family emergency,2024-08-04 00:00:00
ATT003717,STU000990,Anthony Moore,SEC000352,HIST249,2025-09-29,Absent,Sick,2024-11-20 00:00:00
ATT003718,STU000409,Karen Flores,SEC000163,BUS392,2025-03-28,Late,,2025-01-10 00:00:00
ATT003719,STU000249,George Lewis,SEC000341,ART238,2025-07-24,Present,Family emergency,2024-03-25 00:00:00
ATT003720,STU000352,Christopher Clark,SEC000072,HIST123,2025-12-09,Present,,2025-09-14 00:00:00
ATT003721,STU000847,Dorothy Perez,SEC000157,HIST304,2024-05-30,Absent,,2024-05-19 00:00:00
ATT003722,STU000275,Timothy Jones,SEC000247,ECON545,2024-10-20,Present,Family emergency,2025-09-03 00:00:00
ATT003723,STU000176,Ronald Anderson,SEC000385,ECON143,2025-10-08,Present,,2024-09-16 00:00:00
ATT003724,STU000387,Lisa Thomas,SEC000031,NURS185,2025-11-15,Present,,2025-05-01 00:00:00
ATT003725,STU000769,Kevin Perez,SEC000297,PHYS438,2024-02-09,Late,,2024-04-17 00:00:00
ATT003726,STU000419,Dorothy Smith,SEC000228,ART482,2025-12-22,Absent,,2024-08-10 00:00:00
ATT003727,STU000918,James Wilson,SEC000108,BUS538,2025-10-01,Absent,Sick,2024-02-21 00:00:00
ATT003728,STU000191,Sarah Clark,SEC000381,PHYS456,2025-08-01,Present,,2024-06-28 00:00:00
ATT003729,STU000312,Joshua Rodriguez,SEC000039,HIST572,2025-07-31,Present,Family emergency,2024-05-09 00:00:00
ATT003730,STU000567,Lisa Jones,SEC000047,CHEM165,2024-11-27,Present,,2024-12-10 00:00:00
ATT003731,STU000324,Sarah Taylor,SEC000207,MUS106,2025-07-02,Excused,,2025-06-22 00:00:00
ATT003732,STU000856,Sandra Allen,SEC000319,NURS409,2024-11-23,Present,,2025-05-03 00:00:00
ATT003733,STU000494,Elizabeth Hill,SEC000302,BUS526,2024-01-06,Absent,,2025-07-09 00:00:00
ATT003734,STU000586,George Perez,SEC000036,MUS278,2025-05-02,Present,Family emergency,2025-02-02 00:00:00
ATT003735,STU000092,Lisa Harris,SEC000082,HIST104,2024-03-12,Present,,2024-09-20 00:00:00
ATT003736,STU000144,John Davis,SEC000136,ART358,2025-11-28,Present,Family emergency,2025-01-04 00:00:00
ATT003737,STU000684,Jessica Lopez,SEC000163,BUS392,2024-06-06,Late,Family emergency,2025-11-18 00:00:00
ATT003738,STU000893,Ronald Jackson,SEC000330,CS198,2024-09-28,Present,,2024-04-04 00:00:00
ATT003739,STU000714,Linda Walker,SEC000007,ENG533,2024-10-23,Absent,Sick,2024-03-21 00:00:00
ATT003740,STU000843,Elizabeth Wright,SEC000283,ART182,2024-11-06,Excused,,2024-09-30 00:00:00
ATT003741,STU000235,John Wilson,SEC000069,MUS434,2024-12-01,Absent,,2024-03-05 00:00:00
ATT003742,STU000579,Kenneth Moore,SEC000359,ENG190,2024-12-21,Present,Family emergency,2025-01-21 00:00:00
ATT003743,STU000738,Mark Hernandez,SEC000215,ENG533,2025-09-18,Absent,Family emergency,2024-03-08 00:00:00
ATT003744,STU000829,Paul Johnson,SEC000108,BUS538,2025-11-03,Present,,2024-07-02 00:00:00
ATT003745,STU000418,David Garcia,SEC000042,BUS444,2025-10-16,Absent,,2025-10-11 00:00:00
ATT003746,STU000539,Jessica Jones,SEC000354,ENG333,2025-11-15,Present,,2024-05-03 00:00:00
ATT003747,STU000248,Matthew Moore,SEC000149,ENG148,2025-05-24,Late,,2024-03-01 00:00:00
ATT003748,STU000079,Jacob Thompson,SEC000278,PHYS347,2025-07-11,Present,Sick,2025-06-21 00:00:00
ATT003749,STU000647,David King,SEC000313,CHEM524,2024-08-10,Present,,2025-02-21 00:00:00
ATT003750,STU000353,Sharon Perez,SEC000356,ECON536,2025-06-10,Late,Family emergency,2025-05-19 00:00:00
ATT003751,STU000244,Thomas Martin,SEC000171,MUS524,2024-09-03,Present,,2024-11-22 00:00:00
ATT003752,STU000015,Paul Garcia,SEC000141,ECON195,2025-10-15,Present,Sick,2025-06-01 00:00:00
ATT003753,STU000528,Susan Nguyen,SEC000161,PSYC215,2025-08-04,Excused,,2025-03-12 00:00:00
ATT003754,STU000494,Elizabeth Hill,SEC000140,EDUC545,2025-08-07,Present,,2024-02-17 00:00:00
ATT003755,STU000037,George Walker,SEC000288,ECON545,2025-09-18,Present,Sick,2024-11-05 00:00:00
ATT003756,STU000747,Barbara Anderson,SEC000350,ENG248,2025-05-15,Present,Sick,2025-03-28 00:00:00
ATT003757,STU000298,Lisa Smith,SEC000138,ENG592,2024-05-02,Absent,,2024-05-07 00:00:00
ATT003758,STU000488,Lisa Lewis,SEC000250,BUS392,2024-06-19,Late,,2024-06-12 00:00:00
ATT003759,STU000422,Mary Johnson,SEC000350,ENG248,2024-11-06,Present,,2025-06-15 00:00:00
ATT003760,STU000017,Paul Taylor,SEC000293,EDUC384,2024-04-03,Absent,,2025-02-26 00:00:00
ATT003761,STU000950,Donna Lee,SEC000121,HIST104,2025-09-27,Present,Family emergency,2025-09-10 00:00:00
ATT003762,STU000011,Karen Perez,SEC000338,CS482,2025-03-25,Absent,Sick,2024-09-08 00:00:00
ATT003763,STU000568,Jessica Jones,SEC000169,BUS433,2024-06-18,Late,,2024-01-25 00:00:00
ATT003764,STU000778,Robert Johnson,SEC000368,MATH533,2024-06-08,Present,,2025-06-30 00:00:00
ATT003765,STU000156,Susan Walker,SEC000122,ART168,2024-07-01,Late,Sick,2025-10-10 00:00:00
ATT003766,STU000430,Joshua Brown,SEC000235,ENG247,2024-07-04,Present,,2024-06-24 00:00:00
ATT003767,STU000066,Timothy Miller,SEC000323,ENG238,2025-12-26,Absent,Sick,2025-01-10 00:00:00
ATT003768,STU000984,Helen Lee,SEC000346,NURS389,2025-08-20,Present,,2025-12-19 00:00:00
ATT003769,STU000086,Joshua Thomas,SEC000267,EDUC373,2024-10-02,Present,,2025-11-04 00:00:00
ATT003770,STU000091,Michelle Ramirez,SEC000257,EDUC373,2024-07-12,Excused,,2024-08-11 00:00:00
ATT003771,STU000767,Jeffrey Ramirez,SEC000384,ECON360,2024-12-10,Present,,2025-03-28 00:00:00
ATT003772,STU000447,Paul Thompson,SEC000314,PSYC352,2025-12-12,Present,,2024-02-26 00:00:00
ATT003773,STU000673,Andrew Miller,SEC000138,ENG592,2024-09-30,Present,,2025-05-26 00:00:00
ATT003774,STU000561,Jacob Garcia,SEC000159,CHEM329,2024-06-22,Present,,2024-03-02 00:00:00
ATT003775,STU000778,Robert Johnson,SEC000030,PSYC569,2024-02-26,Late,Sick,2025-07-03 00:00:00
ATT003776,STU000940,Lisa Anderson,SEC000215,ENG533,2025-05-21,Present,Family emergency,2025-06-30 00:00:00
ATT003777,STU000288,Jessica Allen,SEC000089,BIO480,2025-01-03,Absent,Family emergency,2025-09-22 00:00:00
ATT003778,STU000506,Lisa Perez,SEC000333,MUS507,2025-03-22,Excused,,2024-12-09 00:00:00
ATT003779,STU000892,Mary Thomas,SEC000113,BIO111,2024-02-07,Present,,2025-02-10 00:00:00
ATT003780,STU000536,Anthony Clark,SEC000063,ECON255,2025-04-20,Excused,Sick,2025-03-18 00:00:00
ATT003781,STU000261,Karen Walker,SEC000265,PSYC408,2025-06-06,Present,Family emergency,2024-10-10 00:00:00
ATT003782,STU000371,Jennifer Lee,SEC000149,ENG148,2025-11-14,Present,,2024-03-27 00:00:00
ATT003783,STU000829,Paul Johnson,SEC000305,ECON405,2025-08-15,Present,,2024-09-08 00:00:00
ATT003784,STU000382,Brian Wright,SEC000204,MATH497,2025-05-31,Excused,,2024-04-20 00:00:00
ATT003785,STU000355,Barbara Wilson,SEC000002,MUS336,2025-04-12,Late,,2024-08-07 00:00:00
ATT003786,STU000618,Kenneth Thomas,SEC000080,ECON323,2025-03-24,Present,Sick,2025-03-06 00:00:00
ATT003787,STU000919,Richard Wilson,SEC000208,CS149,2024-05-04,Present,,2024-11-10 00:00:00
ATT003788,STU000215,Sandra Gonzalez,SEC000164,MUS358,2024-05-14,Present,,2025-07-21 00:00:00
ATT003789,STU000005,Andrew Thomas,SEC000386,ENG247,2025-12-09,Late,,2024-11-06 00:00:00
ATT003790,STU000654,Laura Walker,SEC000366,MATH329,2025-01-04,Present,Sick,2024-01-14 00:00:00
ATT003791,STU000232,Matthew Martin,SEC000048,MATH455,2025-12-06,Present,,2025-07-07 00:00:00
ATT003792,STU000114,William Walker,SEC000393,MUS278,2025-07-26,Absent,Family emergency,2025-05-05 00:00:00
ATT003793,STU000061,Andrew Thompson,SEC000048,MATH455,2024-12-09,Late,,2024-06-19 00:00:00
ATT003794,STU000306,Kimberly Lee,SEC000222,PSYC215,2024-04-30,Present,,2025-05-26 00:00:00
ATT003795,STU000955,Patricia Davis,SEC000370,PHYS329,2024-08-02,Excused,Sick,2025-04-02 00:00:00
ATT003796,STU000616,Sharon Garcia,SEC000183,ECON360,2024-11-30,Present,,2024-03-07 00:00:00
ATT003797,STU000051,Anthony Martinez,SEC000337,MATH329,2024-01-31,Present,Family emergency,2024-06-06 00:00:00
ATT003798,STU000879,Timothy Wilson,SEC000044,ECON255,2025-04-09,Excused,Sick,2024-06-09 00:00:00
ATT003799,STU000494,Elizabeth Hill,SEC000329,CHEM329,2024-03-21,Excused,,2025-03-08 00:00:00
ATT003800,STU000416,Kenneth Miller,SEC000055,MUS567,2025-12-02,Excused,Sick,2025-12-31 00:00:00
ATT003801,STU000371,Jennifer Lee,SEC000180,MUS318,2024-08-10,Present,,2025-04-18 00:00:00
ATT003802,STU000532,Michael Allen,SEC000309,CS482,2025-04-26,Excused,,2024-05-03 00:00:00
ATT003803,STU000809,Lisa Scott,SEC000329,CHEM329,2025-12-15,Present,Family emergency,2025-12-24 00:00:00
ATT003804,STU000223,Brian Perez,SEC000386,ENG247,2025-07-28,Present,,2025-12-07 00:00:00
ATT003805,STU000058,Sandra Jones,SEC000091,PHYS484,2025-06-08,Absent,Sick,2024-01-26 00:00:00
ATT003806,STU000812,Ronald Ramirez,SEC000028,HIST249,2024-02-27,Late,,2025-03-31 00:00:00
ATT003807,STU000253,Paul Thompson,SEC000073,NURS238,2025-01-02,Late,,2025-02-18 00:00:00
ATT003808,STU000373,Linda Anderson,SEC000342,MUS318,2024-07-06,Absent,Sick,2025-04-18 00:00:00
ATT003809,STU000106,David King,SEC000207,MUS106,2025-07-29,Present,Sick,2024-02-02 00:00:00
ATT003810,STU000097,Jeffrey Garcia,SEC000201,PHYS506,2024-09-17,Absent,Family emergency,2025-11-14 00:00:00
ATT003811,STU000258,Mark Flores,SEC000279,PSYC569,2025-05-02,Absent,,2025-08-18 00:00:00
ATT003812,STU000996,Nancy Anderson,SEC000145,BUS362,2024-10-12,Present,,2024-10-12 00:00:00
ATT003813,STU000045,Joshua Williams,SEC000136,ART358,2025-06-08,Late,,2025-01-27 00:00:00
ATT003814,STU000487,Edward Thomas,SEC000114,PSYC463,2025-05-28,Excused,,2024-04-09 00:00:00
ATT003815,STU000468,Steven Moore,SEC000166,ECON323,2024-04-14,Absent,,2024-08-07 00:00:00
ATT003816,STU000398,Daniel King,SEC000391,EDUC302,2024-09-13,Present,,2025-10-02 00:00:00
ATT003817,STU000147,Karen Davis,SEC000056,EDUC434,2024-11-10,Present,,2024-07-30 00:00:00
ATT003818,STU000765,David White,SEC000307,ART482,2024-09-24,Present,Family emergency,2025-05-03 00:00:00
ATT003819,STU000971,Anthony Hill,SEC000089,BIO480,2025-09-18,Absent,,2025-01-02 00:00:00
ATT003820,STU000010,Kimberly Martin,SEC000199,PHYS261,2025-07-12,Late,,2024-12-30 00:00:00
ATT003821,STU000081,Timothy Lewis,SEC000370,PHYS329,2025-08-16,Excused,,2024-04-12 00:00:00
ATT003822,STU000107,Karen Brown,SEC000345,PHYS438,2024-02-16,Absent,,2025-11-29 00:00:00
ATT003823,STU000523,Betty White,SEC000237,PHYS462,2025-12-03,Absent,,2025-10-12 00:00:00
ATT003824,STU000853,Robert Moore,SEC000294,ENG314,2025-02-12,Present,,2025-11-17 00:00:00
ATT003825,STU000978,Betty Garcia,SEC000097,EDUC384,2024-01-05,Excused,,2025-04-09 00:00:00
ATT003826,STU000537,Susan Johnson,SEC000231,MUS256,2024-11-05,Present,,2025-05-13 00:00:00
ATT003827,STU000862,Joshua Wilson,SEC000395,ART358,2025-01-07,Excused,,2024-06-01 00:00:00
ATT003828,STU000684,Jessica Lopez,SEC000374,ART182,2024-07-07,Present,,2025-06-03 00:00:00
ATT003829,STU000316,Donna Brown,SEC000038,ENG430,2025-06-07,Present,,2024-01-08 00:00:00
ATT003830,STU000073,Christopher Davis,SEC000041,EDUC375,2025-01-26,Late,,2025-06-06 00:00:00
ATT003831,STU000905,Steven Scott,SEC000292,MUS142,2025-05-17,Late,,2024-04-01 00:00:00
ATT003832,STU000761,Jennifer Johnson,SEC000038,ENG430,2024-09-04,Excused,,2024-08-21 00:00:00
ATT003833,STU000668,Karen Ramirez,SEC000342,MUS318,2025-01-09,Present,,2025-05-04 00:00:00
ATT003834,STU000724,Karen Davis,SEC000271,ART367,2025-08-27,Present,Sick,2025-12-27 00:00:00
ATT003835,STU000932,Timothy Walker,SEC000352,HIST249,2025-03-23,Late,Sick,2024-06-28 00:00:00
ATT003836,STU000443,Nancy Taylor,SEC000119,NURS505,2025-07-02,Present,Sick,2024-03-17 00:00:00
ATT003837,STU000008,Paul Lopez,SEC000352,HIST249,2024-06-16,Excused,,2024-02-01 00:00:00
ATT003838,STU000093,Donna King,SEC000045,PHYS484,2024-10-13,Present,,2025-06-24 00:00:00
ATT003839,STU000486,Ronald Smith,SEC000366,MATH329,2025-06-24,Present,Sick,2025-10-06 00:00:00
ATT003840,STU000573,Thomas Williams,SEC000294,ENG314,2025-11-24,Present,Family emergency,2025-04-28 00:00:00
ATT003841,STU000059,Michael Anderson,SEC000075,NURS389,2025-06-26,Late,,2025-10-08 00:00:00
ATT003842,STU000156,Susan Walker,SEC000111,PSYC352,2024-09-11,Late,,2025-07-30 00:00:00
ATT003843,STU000825,Mary Young,SEC000167,CHEM241,2024-05-27,Absent,,2024-08-23 00:00:00
ATT003844,STU000329,Patricia Hill,SEC000288,ECON545,2025-10-05,Present,,2025-11-22 00:00:00
ATT003845,STU000034,Jeffrey Hill,SEC000054,CHEM290,2025-04-21,Present,,2024-12-16 00:00:00
ATT003846,STU000712,Edward Hernandez,SEC000399,ENG336,2024-02-14,Present,Sick,2025-04-06 00:00:00
ATT003847,STU000039,Nancy Gonzalez,SEC000245,HIST522,2024-06-12,Present,Sick,2025-09-17 00:00:00
ATT003848,STU000801,Edward Gonzalez,SEC000142,CS196,2025-12-12,Present,,2024-05-29 00:00:00
ATT003849,STU000251,Donna Gonzalez,SEC000324,EDUC170,2025-01-02,Absent,,2025-12-03 00:00:00
ATT003850,STU000547,Sarah Torres,SEC000016,ECON554,2025-02-04,Excused,,2024-08-20 00:00:00
ATT003851,STU000030,Lisa Hill,SEC000245,HIST522,2025-12-26,Present,Family emergency,2024-01-04 00:00:00
ATT003852,STU000831,Ronald Taylor,SEC000276,CS384,2025-07-21,Present,Sick,2024-09-05 00:00:00
ATT003853,STU000624,David Davis,SEC000140,EDUC545,2025-05-26,Late,,2024-08-17 00:00:00
ATT003854,STU000763,William Harris,SEC000089,BIO480,2024-07-31,Present,Family emergency,2025-05-30 00:00:00
ATT003855,STU000505,Kenneth Hernandez,SEC000319,NURS409,2025-01-30,Excused,,2025-09-27 00:00:00
ATT003856,STU000755,Jeffrey Anderson,SEC000259,BIO153,2025-03-28,Late,,2024-11-29 00:00:00
ATT003857,STU000392,Jason Lee,SEC000344,MUS142,2024-11-16,Absent,Sick,2025-08-11 00:00:00
ATT003858,STU000084,Mary Lee,SEC000249,ART425,2025-01-06,Absent,Family emergency,2025-12-18 00:00:00
ATT003859,STU000916,Ronald Clark,SEC000322,CHEM168,2024-11-08,Late,,2024-12-13 00:00:00
ATT003860,STU000481,Jessica Walker,SEC000287,ART182,2025-10-22,Late,,2025-08-21 00:00:00
ATT003861,STU000224,Anthony Davis,SEC000170,BUS307,2025-01-15,Excused,,2024-01-21 00:00:00
ATT003862,STU000888,Betty Harris,SEC000232,ART238,2024-02-18,Present,,2025-02-20 00:00:00
ATT003863,STU000424,Edward White,SEC000051,ECON554,2024-10-11,Excused,Family emergency,2024-08-03 00:00:00
ATT003864,STU000253,Paul Thompson,SEC000073,NURS238,2024-11-13,Absent,Family emergency,2025-10-04 00:00:00
ATT003865,STU000410,Nancy Wright,SEC000025,MUS106,2025-03-10,Present,Sick,2025-10-26 00:00:00
ATT003866,STU000863,Jacob Clark,SEC000219,ART182,2025-09-17,Absent,Family emergency,2025-10-15 00:00:00
ATT003867,STU000627,Joseph Martin,SEC000119,NURS505,2024-02-26,Late,,2025-11-07 00:00:00
ATT003868,STU000203,David Sanchez,SEC000178,ENG336,2024-08-28,Present,Sick,2024-01-07 00:00:00
ATT003869,STU000264,Helen Thomas,SEC000112,CHEM329,2024-11-05,Present,,2024-09-18 00:00:00
ATT003870,STU000081,Timothy Lewis,SEC000371,ENG533,2025-09-18,Late,Family emergency,2025-06-26 00:00:00
ATT003871,STU000575,Brian Wilson,SEC000224,ECON577,2024-12-23,Excused,Sick,2024-10-08 00:00:00
ATT003872,STU000942,Laura Clark,SEC000160,HIST307,2024-10-25,Late,Family emergency,2024-12-15 00:00:00
ATT003873,STU000590,Karen Torres,SEC000258,HIST249,2024-07-16,Present,,2025-01-08 00:00:00
ATT003874,STU000261,Karen Walker,SEC000234,PHYS347,2025-04-15,Absent,Family emergency,2024-01-23 00:00:00
ATT003875,STU000986,Carol Miller,SEC000257,EDUC373,2024-03-03,Late,,2024-08-26 00:00:00
ATT003876,STU000738,Mark Hernandez,SEC000017,BUS310,2024-11-08,Excused,Sick,2025-07-23 00:00:00
ATT003877,STU000958,George White,SEC000234,PHYS347,2024-05-09,Absent,,2024-01-31 00:00:00
ATT003878,STU000662,David Clark,SEC000348,PSYC342,2025-11-05,Late,,2025-03-28 00:00:00
ATT003879,STU000750,Daniel Hernandez,SEC000141,ECON195,2024-04-14,Present,,2025-10-23 00:00:00
ATT003880,STU000397,James Taylor,SEC000168,CHEM309,2025-02-23,Present,,2024-02-11 00:00:00
ATT003881,STU000989,Daniel White,SEC000174,BUS362,2025-04-16,Present,,2025-02-01 00:00:00
ATT003882,STU000795,Brian Jones,SEC000082,HIST104,2025-12-12,Late,,2025-03-18 00:00:00
ATT003883,STU000043,Sarah Anderson,SEC000149,ENG148,2025-05-10,Excused,Sick,2025-10-16 00:00:00
ATT003884,STU000719,Joseph Robinson,SEC000176,CS508,2024-06-12,Present,Sick,2025-02-12 00:00:00
ATT003885,STU000863,Jacob Clark,SEC000219,ART182,2025-08-29,Late,Family emergency,2024-09-15 00:00:00
ATT003886,STU000721,Nancy Martinez,SEC000087,ART425,2025-09-14,Late,,2024-06-01 00:00:00
ATT003887,STU000298,Lisa Smith,SEC000067,HIST104,2024-01-15,Absent,Sick,2025-02-17 00:00:00
ATT003888,STU000684,Jessica Lopez,SEC000374,ART182,2025-07-29,Late,,2024-12-27 00:00:00
ATT003889,STU000249,George Lewis,SEC000341,ART238,2024-06-14,Present,Sick,2024-10-25 00:00:00
ATT003890,STU000819,Lisa Brown,SEC000324,EDUC170,2025-06-19,Present,Family emergency,2025-01-20 00:00:00
ATT003891,STU000141,Andrew Williams,SEC000203,CS267,2024-05-13,Absent,,2025-12-25 00:00:00
ATT003892,STU000919,Richard Wilson,SEC000187,NURS366,2025-10-15,Absent,Sick,2025-03-16 00:00:00
ATT003893,STU000066,Timothy Miller,SEC000323,ENG238,2025-08-26,Absent,,2024-06-21 00:00:00
ATT003894,STU000325,Kenneth Martinez,SEC000038,ENG430,2025-03-01,Present,Sick,2025-07-10 00:00:00
ATT003895,STU000406,Sarah Martin,SEC000253,EDUC545,2025-11-17,Excused,,2025-09-23 00:00:00
ATT003896,STU000142,Michael Smith,SEC000301,MUS106,2025-12-28,Absent,Sick,2025-04-26 00:00:00
ATT003897,STU000883,Nancy King,SEC000006,CHEM422,2025-09-30,Absent,,2025-03-29 00:00:00
ATT003898,STU000396,Karen Lee,SEC000174,BUS362,2024-03-27,Present,,2024-07-21 00:00:00
ATT003899,STU000030,Lisa Hill,SEC000048,MATH455,2025-05-12,Present,,2025-12-22 00:00:00
ATT003900,STU000648,Kenneth Hernandez,SEC000241,PSYC215,2025-05-13,Present,,2025-06-23 00:00:00
ATT003901,STU000876,Helen Thomas,SEC000271,ART367,2025-09-13,Excused,Sick,2024-02-27 00:00:00
ATT003902,STU000599,Robert Williams,SEC000354,ENG333,2025-05-11,Present,,2025-05-15 00:00:00
ATT003903,STU000436,David Wright,SEC000076,EDUC375,2025-07-20,Absent,Family emergency,2024-07-24 00:00:00
ATT003904,STU000145,Betty Johnson,SEC000273,CS566,2024-08-08,Late,,2024-02-13 00:00:00
ATT003905,STU000271,Richard Torres,SEC000301,MUS106,2025-03-31,Present,,2025-10-21 00:00:00
ATT003906,STU000845,Sandra Hill,SEC000115,BUS307,2024-10-11,Late,Sick,2024-01-04 00:00:00
ATT003907,STU000152,Ronald Clark,SEC000348,PSYC342,2025-03-12,Excused,,2025-09-15 00:00:00
ATT003908,STU000476,Kenneth Harris,SEC000307,ART482,2024-10-03,Late,,2024-02-29 00:00:00
ATT003909,STU000958,George White,SEC000062,EDUC170,2025-11-23,Present,,2025-04-01 00:00:00
ATT003910,STU000708,Mary Rodriguez,SEC000388,ECON508,2024-05-24,Absent,,2024-08-09 00:00:00
ATT003911,STU000802,Nancy Harris,SEC000028,HIST249,2025-05-15,Excused,Sick,2025-03-03 00:00:00
ATT003912,STU000490,Linda Walker,SEC000066,ART482,2024-07-18,Present,,2025-02-09 00:00:00
ATT003913,STU000143,Steven Miller,SEC000133,HIST395,2024-10-14,Present,Family emergency,2024-01-18 00:00:00
ATT003914,STU000462,Mary Lopez,SEC000260,CHEM148,2025-03-03,Absent,,2025-01-28 00:00:00
ATT003915,STU000710,Sandra Johnson,SEC000376,ART425,2024-05-12,Late,,2025-09-24 00:00:00
ATT003916,STU000322,Sarah Wright,SEC000053,CHEM531,2024-12-19,Present,,2024-07-08 00:00:00
ATT003917,STU000456,Mark White,SEC000141,ECON195,2024-05-06,Absent,,2024-03-16 00:00:00
ATT003918,STU000714,Linda Walker,SEC000007,ENG533,2024-09-09,Absent,,2024-02-09 00:00:00
ATT003919,STU000509,Karen Garcia,SEC000393,MUS278,2024-12-03,Present,Family emergency,2024-01-31 00:00:00
ATT003920,STU000684,Jessica Lopez,SEC000374,ART182,2024-02-10,Absent,Family emergency,2025-09-24 00:00:00
ATT003921,STU000483,Edward Martinez,SEC000003,ECON554,2025-08-01,Absent,,2025-03-12 00:00:00
ATT003922,STU000708,Mary Rodriguez,SEC000118,MUS520,2024-04-21,Late,,2024-12-03 00:00:00
ATT003923,STU000560,Joseph Miller,SEC000210,MUS295,2025-12-29,Present,,2024-01-28 00:00:00
ATT003924,STU000444,Anthony Lee,SEC000232,ART238,2025-11-18,Present,Family emergency,2025-11-10 00:00:00
ATT003925,STU000171,Susan Lee,SEC000090,EDUC545,2025-05-26,Present,,2024-03-01 00:00:00
